Wall time,Step,Value
1767446559.8882563,986057,-80.48690795898438
1767446573.444782,987415,-154.45236206054688
1767446582.0465314,988210,-103.07843780517578
1767446584.5823257,988464,-36.27886199951172
1767446596.7018466,989402,-47.10102081298828
1767446598.8765788,989639,-101.73235321044922
1767446613.3091142,990783,-38.6137580871582
1767446629.8880882,992251,-55.00910186767578
1767446642.687424,993530,-164.58306884765625
1767446651.940983,994363,-29.833620071411133
1767446688.0662951,998048,-273.97802734375
1767446692.246745,998455,-0.06211869418621063
1767446729.044121,1000318,-184.2882843017578
1767446737.7970107,1001082,-42.67975997924805
1767446751.0183635,1002378,-64.81745147705078
1767446779.7382724,1005277,-235.5645294189453
1767446784.256243,1005638,-13.580657958984375
1767446796.3366106,1006777,-241.1066131591797
1767446809.9874628,1007829,-57.78746795654297
1767446816.0538278,1008325,-56.592796325683594
1767446848.872542,1011254,-103.8755874633789
1767446893.6408627,1015463,-21.328350067138672
1767446914.595079,1017399,-21.41336441040039
1767446931.469366,1018917,-46.342872619628906
1767446978.0469887,1023033,-107.83353424072266
1767446981.9233582,1023406,-70.62024688720703
1767446984.8610635,1023623,-391.6596984863281
1767446993.0504587,1024211,35.79004669189453
1767447004.5878158,1025261,-138.40127563476562
1767447048.9196086,1028947,-274.9184265136719
1767447081.6314583,1031290,-456.7438049316406
1767447084.8059316,1031517,-6.696547985076904
1767447121.2878923,1034358,-187.68057250976562
1767447199.653239,1040122,-290.3416442871094
1767447203.9657826,1040430,-54.767425537109375
1767447271.4805822,1045483,-53.37922286987305
1767447281.923645,1046231,-97.53248596191406
1767447290.2662535,1046827,-426.9651794433594
1767447306.256018,1047979,-252.57847595214844
1767447316.5258293,1048710,19.88753890991211
1767447321.265968,1049054,-315.12615966796875
1767447358.2965028,1051711,-485.5502014160156
1767447378.8140974,1053194,8.23729133605957
1767447412.730861,1055620,-3.4871554374694824
1767447444.0497248,1058015,-111.24324035644531
1767447493.762016,1061769,-184.74266052246094
1767447499.1343734,1062153,-73.71060943603516
1767447516.942236,1063425,-120.22530364990234
1767447560.6809995,1066551,-78.79605102539062
1767447573.9433506,1067498,-55.968502044677734
1767447594.0163846,1068915,-129.01156616210938
1767447598.4343581,1069233,-295.3833312988281
1767447627.963096,1071520,-108.04479217529297
1767447654.0022666,1073373,232.9645538330078
1767447702.041268,1077229,-478.7511901855469
1767447752.7599347,1081564,-121.77149963378906
1767447761.2263281,1082379,-294.163330078125
1767447776.7979255,1083856,9.955179214477539
1767447837.1111565,1088996,-123.95675659179688
1767447839.3364203,1089238,-95.50484466552734
1767447855.8956468,1090740,-499.5709228515625
1767447888.795699,1093944,4.70039701461792
1767447906.7634609,1095470,-72.52098083496094
1767447923.1957111,1096661,-423.5170593261719
1767447931.697932,1097494,-44.205745697021484
1767447957.6532393,1099806,-145.26455688476562
1767447971.076367,1101113,-227.38572692871094
1767447987.884474,1102583,-323.54656982421875
1767448041.5290804,1107811,-315.2718505859375
1767448063.2993813,1109863,-248.31271362304688
1767448076.2966864,1111057,-55.888885498046875
1767448093.6823144,1112558,-123.07778930664062
1767448097.5864353,1112891,-39.07456588745117
1767448126.246896,1115224,-57.585899353027344
1767448150.0075548,1117108,-20.825298309326172
1767448157.933963,1117739,-137.87728881835938
1767448180.5830233,1119530,-39.23048400878906
1767448184.8484318,1119866,-92.9291763305664
1767448186.6996663,1120051,-194.5621337890625
1767448303.1145923,1130654,-173.54290771484375
1767448312.9277172,1131424,-474.4236145019531
1767448316.4038382,1131698,-58.470767974853516
1767448352.0924652,1134714,33.67896270751953
1767448546.9377165,1152129,-57.827125549316406
1767448571.4383988,1154329,-198.6569061279297
1767448572.5511389,1154451,-203.47471618652344
1767448579.534892,1155180,-329.942138671875
1767448583.9906318,1155629,-595.9111938476562
1767448595.9006367,1156837,-108.98047637939453
1767448597.8296568,1157045,-38.17000198364258
1767448601.49497,1157438,-259.3533630371094
1767448661.5546646,1163173,-117.08795166015625
1767448674.298218,1164392,50.61555480957031
1767448681.8952904,1165134,-18.91927719116211
1767448703.065311,1167152,28.525859832763672
1767448725.0396135,1169189,-21.524507522583008
1767448749.1049626,1171408,17.9362735748291
1767448755.4626033,1172051,-369.32354736328125
1767448757.4015026,1172224,50.59001922607422
1767448794.7386756,1175760,-50.66531753540039
1767448837.635568,1179460,-25.485734939575195
1767448866.6301491,1181688,69.56523132324219
1767448876.894652,1182619,-23.337007522583008
1767448895.3922272,1184361,-36.435176849365234
1767448898.634471,1184655,-32.28963088989258
1767448917.5970118,1186550,-111.0895004272461
1767448926.046708,1187355,-142.86502075195312
1767448936.8366115,1188366,-315.7957763671875
1767448948.6462464,1189547,-529.1458129882812
1767449018.8650851,1196931,-196.35755920410156
1767449037.2916305,1198945,-229.23037719726562
1767449095.5179114,1203089,-47.223731994628906
1767449109.2248483,1204595,-173.6718292236328
1767449122.651237,1206037,-89.37850952148438
1767449129.481485,1206702,-708.10546875
1767449132.0109975,1206916,-345.27960205078125
1767449183.5546985,1211763,-416.2423400878906
1767449184.4564178,1211843,-30.018903732299805
1767449189.5715046,1212350,-251.92742919921875
1767449199.3728538,1213311,-15.991345405578613
1767449278.3283958,1220956,-13.415373802185059
1767449290.2863393,1222200,-216.26461791992188
1767449297.9076443,1222990,-45.15071487426758
1767449303.4352126,1223586,-304.9399719238281
1767449328.769387,1225930,-178.64544677734375
1767449332.5386775,1226336,5.754010200500488
1767449371.7993035,1230199,-297.3198547363281
1767449373.0159028,1230329,-3.2453360557556152
1767449409.2085083,1234044,-17.72248077392578
1767449410.540762,1234157,-81.24669647216797
1767449415.1619246,1234556,-125.33074951171875
1767449439.5548546,1236883,-365.3631591796875
1767449455.2693024,1238380,-23.16478157043457
1767449462.0044293,1239103,-234.59043884277344
1767449465.6210186,1239496,-2.2324140071868896
1767449494.2033737,1242498,41.521873474121094
1767449519.0050664,1244989,-41.38592529296875
1767449526.2022042,1245678,-24.553970336914062
1767449559.948043,1249007,-101.50691986083984
1767449565.3152738,1249570,2.1564958095550537
1767449569.027832,1249944,-5.069572925567627
1767449574.3827062,1250385,-24.680816650390625
1767449595.9183586,1252470,-101.45181274414062
1767449640.5311563,1256431,-27.400693893432617
1767449679.8327882,1260247,-198.1478729248047
1767449702.235558,1262357,-200.6082305908203
1767449719.3713763,1263793,-333.36322021484375
1767449735.2306817,1265334,-41.79150390625
1767449741.3887377,1265985,-184.51318359375
1767449757.8131382,1267692,-45.299949645996094
1767449760.9466188,1267961,-176.40744018554688
1767449762.645864,1268093,-135.67762756347656
1767449790.1648066,1270545,-47.26004409790039
1767449858.3131332,1276387,-79.39029693603516
1767449872.2761536,1277620,-205.5592498779297
1767449915.159313,1281488,-175.6189727783203
1767449927.6301184,1282679,-40.175472259521484
1767449939.8061104,1283854,-130.62245178222656
1767449950.0733325,1284888,14.522377014160156
1767449953.3281531,1285150,-43.13768005371094
1767449972.197573,1287021,-2.265611410140991
1767449991.1112833,1288586,-97.52526092529297
1767449994.6560736,1288945,-152.34437561035156
1767449999.4404778,1289348,-139.62249755859375
1767450005.9716809,1289863,-281.59796142578125
1767450023.5352755,1291538,-149.34124755859375
1767450036.3283782,1292807,-40.93396759033203
1767450055.9794452,1294715,-570.9365844726562
1767450063.6652036,1295313,-6.176000118255615
1767450072.4676871,1295918,-116.93772888183594
1767450086.318653,1297109,-266.62646484375
1767450097.4956937,1298130,-251.43716430664062
1767450100.5783403,1298462,-412.2061462402344
1767450108.9382524,1299134,-102.5418472290039
1767450198.2740648,1306499,-61.60551452636719
1767450235.5537977,1309832,-6.868452548980713
1767450286.499095,1313968,-212.25643920898438
1767450294.3857532,1314526,-264.094970703125
