Wall time,Step,Value
1767346833.0304663,815977,826.0
1767346837.0279257,817584,843.0
1767346839.0563004,818376,792.0
1767346853.877114,823982,824.0
1767346856.1335373,824852,870.0
1767346858.1718733,825689,837.0
1767346864.4592583,828131,792.0
1767346881.2941651,834609,824.0
1767346885.3623283,836137,764.0
1767346893.735832,839434,944.0
1767346895.8844676,840260,826.0
1767346901.8863382,842552,764.0
1767346906.0267866,844140,824.0
1767346910.2302365,845746,764.0
1767346920.7254262,849778,764.0
1767346943.329596,858505,764.0
1767346947.1613486,860033,764.0
1767346960.0454938,864993,842.0
1767346962.1044571,865785,792.0
1767346966.233998,867369,792.0
1767346971.0479145,869124,903.0
1767346978.9623404,872314,764.0
1767346987.110902,875430,764.0
1767346991.3601925,877080,764.0
1767347002.4316185,881326,842.0
1767347004.6338866,882090,764.0
1767347006.6749961,882942,852.0
1767347023.2110362,889354,898.0
1767347036.0592074,894256,764.0
1767347044.3001542,897413,764.0
1767347046.3108606,898177,764.0
1767347048.4905124,899001,824.0
1767347067.0642653,906173,764.0
1767347071.106684,907701,764.0
1767347077.3517652,910180,889.0
1767347089.8806164,914930,842.0
1767347091.7761848,915713,783.0
1767347106.1769993,921304,792.0
1767347110.5005014,922956,888.0
1767347151.8256395,938917,825.0
1767347153.9298642,939737,820.0
1767347156.292054,940637,900.0
1767347162.898033,943191,826.0
1767347165.0453043,944011,820.0
1767347167.2031183,944835,824.0
1767347204.9138494,959300,792.0
1767347211.0007327,961698,764.0
1767347215.1957767,963314,764.0
1767347230.0454202,969107,932.0
1767347232.346906,969993,886.0
1767347241.083347,973321,886.0
1767347245.1312869,974937,792.0
1767347249.423198,976614,853.0
1767347259.8999977,980656,792.0
1767347264.342602,982413,933.0
1767347268.4760442,984001,824.0
1767347277.26845,987359,884.0
1767347299.352598,995774,826.0
1767347323.7955847,1002244,852.0
1767347325.791275,1003036,792.0
1767347328.2511833,1004001,965.0
1767347332.4628534,1005621,764.0
1767347339.7911162,1008324,792.0
1767347345.792544,1010773,764.0
1767347349.6966233,1012301,764.0
1767347356.5141618,1014853,886.0
1767347369.0393558,1019784,764.0
1767347373.2534378,1021392,844.0
1767347377.475163,1023008,852.0
1767347379.8277705,1023834,826.0
1767347386.0707068,1026352,764.0
1767347390.2516253,1027968,792.0
1767347396.8874266,1030437,879.0
1767347413.894863,1037103,764.0
1767347428.7959034,1042755,764.0
1767347440.7206345,1047435,764.0
1767347449.3476593,1050667,792.0
1767347451.2829573,1051459,792.0
1767347453.3425088,1052285,826.0
1767347455.5085628,1053137,852.0
1767347468.8448951,1058244,852.0
1767347474.9653862,1060614,842.0
1767347490.3529522,1066495,764.0
1767347494.4321792,1068051,792.0
1767347501.351012,1070583,824.0
1767347503.1476126,1071347,764.0
1767347509.427729,1073852,921.0
1767347522.4050317,1078732,764.0
1767347527.6011364,1080426,870.0
1767347534.1366801,1082866,792.0
1767347540.51614,1085214,764.0
1767347542.6293147,1086038,824.0
1767347544.804636,1086802,764.0
1767347546.9591296,1087566,764.0
1767347549.2005482,1088392,826.0
1767347561.6873822,1092976,764.0
1767347587.90884,1102735,764.0
1767347601.664004,1107752,825.0
1767347612.8074262,1111949,912.0
1767347621.3589456,1115121,792.0
1767347636.6759753,1120941,764.0
1767347641.1164305,1122678,852.0
1767347651.5596466,1126558,764.0
1767347653.537989,1127322,764.0
